<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
MSFT;D;240827;000000;412.86;414.36;410.25;413.795;5134760
MSFT;D;240828;000000;414.88;415;407.31;410.76;5948594
MSFT;D;240829;000000;414.94;422.05;410.6;413.33;7616153
MSFT;D;240830;000000;415.6;417.39;412.13;417.02;5983840
MSFT;D;240903;000000;417.91;419.88;407.03;409.47;7161596
MSFT;D;240904;000000;405.91;411.24;404.37;408.88;6793385
MSFT;D;240905;000000;407.62;413.1;406.13;408.36;6465598
MSFT;D;240906;000000;409.06;410.65;400.8;401.84;7102660
MSFT;D;240909;000000;407.24;408.65;402.15;405.81;6930210
MSFT;D;240910;000000;408.2;416.33;407.7;414.18;8532347
MSFT;D;240911;000000;415.5;423.99;409.58;422.94;8342186
MSFT;D;240912;000000;423.31;427.3692;419.75;427.09;8293820
MSFT;D;240913;000000;425.74;431.83;425.46;430.57;6410458
MSFT;D;240916;000000;430.6;433.53;428.22;431.44;6673385
MSFT;D;240917;000000;440.2;441.85;432.27;435.16;10107110
MSFT;D;240918;000000;435;436.03;430.41;430.76;8100694
MSFT;D;240919;000000;441.15;441.5;436.9;438.68;9005681
MSFT;D;240920;000000;437.22;439.24;434.22;435.23;17835624
MSFT;D;240923;000000;434.28;436.46;430.3889;433.37;5119222
MSFT;D;240924;000000;433.05;433.35;426.1;429.305;7143835
MSFT;D;240925;000000;429.83;433.119;428.57;432.04;5671827
MSFT;D;240926;000000;435.2;435.3;429.13;431.31;6930739
MSFT;D;240927;000000;431.52;431.85;427.47;428.03;5596039
MSFT;D;240930;000000;428.21;430.42;425.37;430.34;5819095
MSFT;D;241001;000000;428.45;428.48;418.81;420.73;8235743
MSFT;D;241002;000000;422.59;422.82;416.71;417.12;7770136
MSFT;D;241003;000000;417.63;419.55;414.29;416.54;7022870
MSFT;D;241004;000000;418.24;419.75;414.97;416.02;7020960
MSFT;D;241007;000000;415.85;417.11;409;409.66;9966335
MSFT;D;241008;000000;410.9;415.66;408.17;414.78;9563911
MSFT;D;241009;000000;415.92;420.38;414.3;417.42;7908985
MSFT;D;241010;000000;415.14;417.35;413.15;415.841;6813020
MSFT;D;241011;000000;416;417.13;413.25;416.39;6575251
MSFT;D;241014;000000;417.63;424.04;417.52;419.11;8471466
MSFT;D;241015;000000;422.18;422.48;415.26;418.78;7142491
MSFT;D;241016;000000;415.195;416.36;410.48;416.13;6841552
MSFT;D;241017;000000;422.36;422.5;415.59;416.72;5768245
MSFT;D;241018;000000;417.14;419.65;416.2601;418.17;9520532
MSFT;D;241021;000000;416.04;418.96;413.7501;418.8;6154228
MSFT;D;241022;000000;418.49;430.5793;418.04;427.46;12134167
MSFT;D;241023;000000;426.855;430.59;422.53;424.62;8129759
MSFT;D;241024;000000;425.23;425.9782;422.4;424.68;5412938
MSFT;D;241025;000000;426.7;432.52;426.565;428.32;7063669
MSFT;D;241028;000000;431.63;431.94;426.3;426.71;6508882
MSFT;D;241029;000000;428;433.17;425.8001;431.96;6891758
MSFT;D;241030;000000;437.38;438.5;432.1;433.63;12984570
MSFT;D;241031;000000;415.36;416.16;406.3;406.31;27842372
MSFT;D;241101;000000;409.01;415.5;407.5;410.01;11702440
MSFT;D;241104;000000;409.99;410.415;405.5713;408.66;8116784
MSFT;D;241105;000000;408.37;414.9;408.08;411.48;7974730
MSFT;D;241106;000000;412.45;420.45;410.52;420.21;12919619
MSFT;D;241107;000000;421.28;426.85;419.88;425.51;8919445
MSFT;D;241108;000000;425.235;426.5;421.78;422.93;7165570
MSFT;D;241111;000000;422.34;424.81;416;418.19;9316515
MSFT;D;241112;000000;417.97;424.44;417.2;423.13;7943621
MSFT;D;241113;000000;421.57;429.325;418.21;425.34;8997045
MSFT;D;241114;000000;425;428.17;420;426.73;11341526
MSFT;D;241115;000000;419.82;422.8;413.64;414.81;13046905
MSFT;D;241118;000000;414.49;418.4037;412.1;415.75;6920055
MSFT;D;241119;000000;413.4;417.94;411.55;417.63;7023070
MSFT;D;241120;000000;417.31;417.31;410.58;415.37;6939773
MSFT;D;241121;000000;419.51;419.78;410.2887;412.8;9478577
MSFT;D;241122;000000;411.61;417.4;411.06;417.02;8328831
MSFT;D;241125;000000;418.19;421.08;414.85;418.78;7593001
MSFT;D;241126;000000;419.3;429.0414;418.85;427.65;10345980
MSFT;D;241127;000000;425.03;427.2299;422.02;422.91;7201383
MSFT;D;241129;000000;420.04;424.8849;417.8;423.46;12349294
MSFT;D;241202;000000;421.57;433;421.31;430.97;7986861
MSFT;D;241203;000000;429.95;432.47;427.74;431.14;7136170
MSFT;D;241204;000000;433.1;439.67;432.63;437.33;10866603
MSFT;D;241205;000000;438;444.66;436.171;442.63;9243454
MSFT;D;241206;000000;442.25;446.1;441.7703;443.52;7318869
MSFT;D;241209;000000;442.61;448.33;440.5;445.9;8655224
MSFT;D;241210;000000;444.45;449.62;441.6;443.48;7527851
MSFT;D;241211;000000;444.09;450.35;444.05;449;7079310
MSFT;D;241212;000000;449.11;456.1648;449.11;449.38;9511720
MSFT;D;241213;000000;448.435;451.43;445.58;447.26;6186768
MSFT;D;241216;000000;447.27;452.18;445.28;451.71;8495758
MSFT;D;241217;000000;451.01;455.29;449.57;454.48;7263359
MSFT;D;241218;000000;451.32;452.65;437.02;437.26;10276029
MSFT;D;241219;000000;441.62;443.1834;436.32;437.1;8004212
MSFT;D;241220;000000;433.11;443.74;428.63;436.97;14951678
MSFT;D;241223;000000;436.74;437.65;432.83;435.22;6419508
MSFT;D;241224;000000;434.68;439.6;434.19;439.33;6841588
MSFT;D;241226;000000;439.2;440.94;436.63;438.11;3759383
MSFT;D;241227;000000;435;435.22;426.35;430.7;7588478
MSFT;D;241230;000000;426.33;427.55;421.9;424.82;5801767
MSFT;D;241231;000000;426.26;426.73;420.66;421.291;5629538
MSFT;D;250102;000000;425.25;426.07;414.85;418.69;8335058
